# start: [7.3738686  0.75035135]mm
# end: [ 7.3738686 19.7893869]mm
# mode: density_graph
# distance (mm),	plasma density (cm^-3)
1.109113882507384297e+01 7.980096415180641280e+17
1.109739087627174214e+01 7.972424486087098880e+17
1.110364292746964132e+01 7.964752556993548800e+17
1.110989497866754228e+01 7.957080626676014080e+17
1.111614702986544145e+01 7.949408696820456960e+17
1.112239908106334063e+01 7.949503208555458560e+17
1.112865113226123981e+01 7.960113368548654080e+17
1.113490318345914076e+01 7.988314253757754880e+17
1.114115523465703994e+01 8.009962560189949440e+17
1.114740728585493912e+01 8.016933536265943040e+17
1.115365933705283830e+01 8.020718354618549760e+17
1.115991138825073747e+01 8.024503170151472640e+17
1.116616343944863843e+01 8.028287990033858560e+17
1.117241549064653761e+01 8.032072807487339520e+17
1.117866754184443678e+01 8.035857625888259840e+17
1.118491959304233596e+01 8.039642447833799680e+17
1.119117164424023692e+01 8.043427265989163520e+17
1.119742369543813609e+01 8.047212082081146880e+17
1.120367574663603527e+01 8.050996898330598400e+17
1.120992779783393445e+01 8.060595985014636800e+17
1.121617984903183363e+01 8.084218729299242240e+17
1.122243190022973458e+01 8.097655894613536000e+17
1.122868395142763376e+01 8.100331669715087360e+17
1.123493600262553294e+01 8.102912224585994240e+17
1.124118805382343211e+01 8.105492784541340160e+17
1.124744010502133307e+01 8.108073345820126720e+17
1.125369215621923225e+01 8.110653904954826240e+17
1.125994420741713142e+01 8.113234461406804480e+17
1.126619625861503060e+01 8.115815017500561920e+17
1.127244830981292978e+01 8.118395576400030720e+17
1.127870036101083073e+01 8.120976134277859840e+17
1.128495241220872991e+01 8.134278584673612800e+17
1.129120446340662909e+01 8.162806530952008960e+17
1.129745651460452827e+01 8.200745679298696960e+17
1.130370856580242922e+01 8.237178091237697280e+17
1.130996061700032840e+01 8.272413192470561280e+17
1.131621266819822758e+01 8.309437922083975680e+17
1.132246471939612675e+01 8.344605393274001920e+17
1.132871677059402593e+01 8.384819610748664320e+17
1.133496882179192689e+01 8.435984987214993920e+17
1.134122087298982606e+01 8.491472625903639040e+17
1.134747292418772524e+01 8.546960267293877760e+17
1.135372497538562442e+01 8.603847759351224320e+17
1.135997702658352537e+01 8.665581933470885120e+17
1.136622907778142455e+01 8.751004829945451520e+17
1.137248112897932373e+01 8.852331597432238080e+17
1.137873318017722291e+01 8.958048818047065600e+17
1.138498523137512208e+01 9.059327005394904320e+17
1.139123728257302304e+01 9.172057314780633600e+17
1.139748933377092222e+01 9.289205181675130880e+17
1.140374138496882139e+01 9.402543711861777920e+17
1.140999343616672057e+01 9.506415104655248640e+17
1.141624548736462152e+01 9.615882852472107520e+17
1.142249753856252070e+01 9.734874573931256320e+17
1.142874958976041988e+01 9.844178718676652800e+17
1.143500164095831906e+01 9.948929435031006720e+17
1.144125369215621824e+01 1.006620746046861696e+18
1.144750574335411919e+01 1.017989321355610368e+18
1.145375779455201837e+01 1.028732369823991552e+18
1.146000984574991755e+01 1.040421291991734272e+18
1.146626189694781672e+01 1.052012632753284096e+18
1.147251394814571768e+01 1.063243940337626112e+18
1.147876599934361685e+01 1.074635073878660352e+18
1.148501805054151603e+01 1.086194173316667648e+18
1.149127010173941521e+01 1.096407774210302464e+18
1.149752215293731439e+01 1.105843254033482496e+18
1.150377420413521534e+01 1.115487669211328256e+18
1.151002625533311452e+01 1.125079935453552000e+18
1.151627830653101370e+01 1.134631654248330752e+18
1.152253035772891288e+01 1.143212655244826112e+18
1.152878240892681383e+01 1.151128035633531904e+18
1.153503446012471301e+01 1.158254539730526720e+18
1.154128651132261218e+01 1.163880194528204544e+18
1.154753856252051136e+01 1.168854410572465152e+18
1.155379061371841054e+01 1.172187798577203200e+18
1.156004266491631149e+01 1.174275077285911040e+18
1.156629471611421067e+01 1.176077274052749824e+18
1.157254676731210985e+01 1.177807648960849152e+18
1.157879881851000903e+01 1.179271717719836160e+18
1.158505086970790998e+01 1.179706479178992640e+18
1.159130292090580916e+01 1.179999125459842560e+18
1.159755497210370834e+01 1.180570829006616064e+18
1.160380702330160752e+01 1.180259491302289408e+18
1.161005907449950669e+01 1.179668771746014464e+18
1.161631112569740765e+01 1.179195009235113216e+18
1.162256317689530682e+01 1.178734560891562752e+18
1.162881522809320600e+01 1.178327748553746688e+18
1.163506727929110518e+01 1.177920935869347840e+18
1.164131933048900613e+01 1.178110386791447808e+18
1.164757138168690531e+01 1.177413181238931200e+18
1.165382343288480449e+01 1.176814553495826432e+18
1.166007548408270367e+01 1.177179852919898624e+18
1.166632753528060285e+01 1.177748590907162624e+18
1.167257958647850380e+01 1.178317329422088704e+18
1.167883163767640298e+01 1.178886067633543168e+18
1.168508368887430215e+01 1.179454806238759424e+18
1.169133574007220133e+01 1.180023545378567680e+18
1.169758779127010229e+01 1.180592283467905792e+18
1.170383984246800146e+01 1.181161021573159936e+18
1.171009189366590064e+01 1.181729759984073216e+18
1.171634394486379982e+01 1.182298498664982272e+18
1.172259599606169900e+01 1.182867236665761280e+18
1.172884804725959995e+01 1.183435975069866496e+18
1.173510009845749913e+01 1.184004713545669888e+18
1.174135214965539831e+01 1.184573451826487808e+18
1.174760420085329748e+01 1.185142190029219328e+18
1.175385625205119844e+01 1.185710928817588736e+18
1.176010830324909762e+01 1.186279667098914816e+18
1.176636035444699679e+01 1.186726519035227904e+18
1.177261240564489597e+01 1.184652133036539648e+18
1.177886445684279515e+01 1.181322300553878272e+18
1.178511650804069610e+01 1.177615018563582720e+18
1.179136855923859528e+01 1.173434109315369984e+18
1.179762061043649446e+01 1.169253199614912000e+18
1.180387266163439364e+01 1.165072289947326464e+18
1.181012471283229459e+01 1.160850656704664064e+18
1.181637676403019377e+01 1.155561517002810112e+18
1.182262881522809295e+01 1.149545758262707456e+18
1.182888086642599212e+01 1.143529999422149632e+18
1.183513291762389130e+01 1.137514240118485376e+18
1.184138496882179226e+01 1.130997776326050304e+18
1.184763702001969143e+01 1.124479926907783808e+18
1.185388907121759061e+01 1.118208225277763328e+18
1.186014112241548979e+01 1.111936523767411712e+18
1.186639317361339074e+01 1.105664821971513728e+18
1.187264522481128992e+01 1.099691195206889984e+18
1.187889727600918910e+01 1.095009700192151040e+18
1.188514932720708828e+01 1.091092455096257536e+18
1.189140137840498745e+01 1.087175209504015616e+18
1.189765342960288841e+01 1.083257964058390272e+18
1.190390548080078759e+01 1.079340719006270336e+18
1.191015753199868676e+01 1.075423473791481856e+18
1.191640958319658594e+01 1.068172069066394368e+18
1.192266163439448690e+01 1.058550662048140288e+18
1.192891368559238607e+01 1.048929255176619008e+18
1.193516573679028525e+01 1.039307847838942208e+18
1.194141778798818443e+01 1.029686440545634944e+18
1.194766983918608361e+01 1.020065033729604352e+18
1.195392189038398456e+01 1.010443626790022912e+18
1.196017394158188374e+01 1.000822219575793920e+18
1.196642599277978292e+01 9.912008122204218880e+17
1.197267804397768209e+01 9.815794053797207040e+17
1.197893009517558305e+01 9.719579984865139200e+17
1.198518214637348223e+01 9.623365911119875840e+17
1.199143419757138140e+01 9.527151836490096640e+17
1.199768624876928058e+01 9.430937769301967360e+17
1.200393829996718154e+01 9.334723700035559680e+17
1.201019035116508071e+01 9.253897159108519680e+17
1.201644240236297989e+01 9.184176815204113920e+17
1.202269445356087907e+01 9.114456477154145280e+17
1.202894650475877825e+01 9.044736137736517120e+17
1.203519855595667920e+01 8.975015793486040320e+17
1.204145060715457838e+01 8.905295449579504640e+17
1.204770265835247756e+01 8.835575111521072640e+17
1.205395470955037673e+01 8.765854772111923200e+17
1.206020676074827769e+01 8.696134427863552000e+17
1.206645881194617687e+01 8.626414083397160960e+17
1.207271086314407604e+01 8.556693745614389760e+17
1.207896291434197522e+01 8.486973405752760320e+17
1.208521496553987440e+01 8.417576112872760320e+17
1.209146701673777535e+01 8.347716520590993920e+17
1.209771906793567453e+01 8.275252083868129280e+17
1.210397111913357371e+01 8.201254543146918400e+17
1.211022317033147289e+01 8.127257001831307520e+17
1.211647522152937384e+01 8.053259456747530240e+17
1.212272727272727302e+01 8.014527364432563200e+17
1.212897932392517220e+01 8.001657534005062400e+17
1.213523137512307137e+01 7.986419117216954880e+17
1.214148342632097055e+01 7.969468960259105280e+17
1.214773547751887151e+01 7.952518798796828160e+17
1.215398752871677068e+01 7.935568642420802560e+17
1.216023957991466986e+01 7.920381206338544640e+17
1.216649163111256904e+01 7.909222150004723200e+17
1.217274368231046999e+01 7.902170434905432320e+17
1.217899573350836917e+01 7.896667678163566080e+17
1.218524778470626835e+01 7.891453620087905280e+17
1.219149983590416753e+01 7.882980401836369920e+17
1.219775188710206670e+01 7.869972869532038400e+17
1.220400393829996766e+01 7.855512640806529280e+17
1.221025598949786684e+01 7.837037908299089920e+17
1.221650804069576601e+01 7.815570030466023680e+17
1.222276009189366519e+01 7.794102161012902400e+17
1.222901214309156614e+01 7.772634294425195520e+17
1.223526419428946532e+01 7.753118823033159680e+17
1.224151624548736450e+01 7.736365969986123520e+17
1.224776829668526368e+01 7.720588062774968320e+17
1.225402034788316286e+01 7.704810157093173760e+17
1.226027239908106381e+01 7.689032262819299840e+17
1.226652445027896299e+01 7.673254360734950400e+17
1.227277650147686217e+01 7.657476455045176320e+17
1.227902855267476134e+01 7.641698547847311360e+17
1.228528060387266230e+01 7.625920642152212480e+17
1.229153265507056147e+01 7.610142734959651840e+17
1.229778470626846065e+01 7.594364836047843840e+17
1.230403675746635983e+01 7.578586940104227840e+17
1.231028880866425901e+01 7.562809032919635200e+17
1.231654085986215996e+01 7.547031127211251200e+17
1.232279291106005914e+01 7.541090484503449600e+17
1.232904496225795832e+01 7.542618968679275520e+17
1.233529701345585750e+01 7.541667279625395200e+17
1.234154906465375845e+01 7.538828664658789120e+17
1.234780111585165763e+01 7.535990049692185600e+17
1.235405316704955681e+01 7.533151434725593600e+17
1.236030521824745598e+01 7.530312819758999040e+17
1.236655726944535516e+01 7.527474211143142400e+17
1.237280932064325611e+01 7.524635601035408640e+17
1.237906137184115529e+01 7.521796986068815360e+17
1.238531342303905447e+01 7.518958371102215680e+17
1.239156547423695365e+01 7.516119756135623680e+17
1.239781752543485460e+01 7.513281141169026560e+17
1.240406957663275378e+01 7.510442526202433280e+17
1.241032162783065296e+01 7.507603911235834880e+17
1.241657367902855214e+01 7.504765296269232640e+17
1.242282573022645131e+01 7.501926681302636800e+17
1.242907778142435227e+01 7.499088072659028480e+17
1.243532983262225144e+01 7.496249462579048960e+17
1.244158188382015062e+01 7.493410847612453120e+17
1.244783393501804980e+01 7.490572232645857280e+17
1.245408598621595075e+01 7.487733617679262720e+17
1.246033803741384993e+01 7.484895002712657920e+17
1.246659008861174911e+01 7.482056387746053120e+17
1.247284213980964829e+01 7.479217772779458560e+17
1.247909419100754747e+01 7.476379157812852480e+17
1.248534624220544842e+01 7.473540542846259200e+17
1.249159829340334760e+01 7.470210611321400320e+17
1.249785034460124677e+01 7.466374580012705280e+17
1.250410239579914595e+01 7.462442660348523520e+17
1.251035444699704691e+01 7.459013371948377600e+17
1.251660649819494608e+01 7.456228634923644160e+17
1.252285854939284526e+01 7.453640681161108480e+17
1.252911060059074444e+01 7.451052727398581760e+17
1.253536265178864362e+01 7.448464773636042240e+17
1.254161470298654457e+01 7.444769343404848640e+17
1.254786675418444375e+01 7.438542389645872640e+17
1.255411880538234293e+01 7.433841855521145600e+17
1.256037085658024210e+01 7.431941036175905280e+17
1.256662290777814306e+01 7.430487112251105280e+17
1.257287495897604224e+01 7.431355986593957120e+17
1.257912701017394141e+01 7.434060962857989120e+17
1.258537906137184059e+01 7.436765938179517440e+17
1.259163111256973977e+01 7.439470914439557120e+17
1.259788316376764072e+01 7.443137458595303680e+17
1.260413521496553990e+01 7.447567157957547520e+17
1.261038726616343908e+01 7.451996855090050560e+17
1.261663931736133826e+01 7.456426553313103360e+17
1.262289136855923921e+01 7.460856250684641280e+17
1.262914341975713839e+01 7.465285944584901120e+17
1.263539547095503757e+01 7.469715643014594560e+17
1.264164752215293674e+01 7.474086779437370880e+17
1.264789957335083592e+01 7.476169131916174080e+17
1.265415162454873688e+01 7.476457802014295040e+17
1.266040367574663605e+01 7.476746466180495360e+17
1.266665572694453523e+01 7.477035132059824640e+17
1.267290777814243441e+01 7.477323802352732160e+17
1.267915982934033536e+01 7.478621061126606080e+17
1.268541188053823454e+01 7.482745585626022400e+17
1.269166393173613372e+01 7.488492959505825280e+17
1.269791598293403290e+01 7.494518817298631680e+17
1.270416803413193207e+01 7.501186806274983680e+17
1.271042008532983303e+01 7.508191866068052480e+17
1.271667213652773221e+01 7.515196924873902080e+17
1.272292418772563138e+01 7.518329771823980800e+17
1.272917623892353056e+01 7.518327184066848000e+17
1.273542829012143152e+01 7.518324598346252800e+17
1.274168034131933069e+01 7.518322016890769920e+17
1.274793239251722987e+01 7.520202509189304320e+17
1.275418444371512905e+01 7.524868730850607360e+17
1.276043649491302823e+01 7.530556112982191360e+17
1.276668854611092918e+01 7.536243497082088960e+17
1.277294059730882836e+01 7.541930885393610240e+17
1.277919264850672754e+01 7.547618268355607040e+17
1.278544469970462671e+01 7.553305651629114880e+17
1.279169675090252767e+01 7.558993034592647680e+17
1.279794880210042685e+01 7.564680417864614400e+17
1.280420085329832602e+01 7.570367800829684480e+17
1.281045290449622520e+01 7.576055184100115200e+17
1.281670495569412438e+01 7.581742573217674240e+17
1.282295700689202533e+01 7.587429955397066240e+17
1.282920905808992451e+01 7.593117339449158400e+17
1.283546110928782369e+01 7.598804721638124800e+17
1.284171316048572287e+01 7.600494704926594560e+17
1.284796521168362382e+01 7.598048748300586240e+17
1.285421726288152300e+01 7.594911331418849280e+17
1.286046931407942218e+01 7.591773918166753280e+17
1.286672136527732135e+01 7.588636504914649600e+17
1.287297341647522053e+01 7.585499087279147520e+17
1.287922546767312149e+01 7.582361670389474560e+17
1.288547751887102066e+01 7.579224257137364480e+17
1.289172957006891984e+01 7.576086843885268480e+17
1.289798162126681902e+01 7.572949426257710080e+17
1.290423367246471997e+01 7.569812009360081920e+17
1.291048572366261915e+01 7.566674596107978240e+17
1.291673777486051833e+01 7.563537182855866880e+17
1.292298982605841751e+01 7.560399765236267520e+17
1.292924187725631668e+01 7.557262348330708480e+17
1.293549392845421764e+01 7.554124935078597120e+17
1.294174597965211682e+01 7.550987521826481920e+17
1.294799803085001599e+01 7.547850104214810880e+17
1.295425008204791517e+01 7.544712687301320960e+17
1.296050213324581613e+01 7.541575274049218560e+17
1.296675418444371530e+01 7.538437856443494400e+17
1.297300623564161448e+01 7.535300439524030720e+17
1.297925828683951366e+01 7.532163026271942400e+17
1.298551033803741284e+01 7.529025613019832320e+17
1.299176238923531379e+01 7.525888195422059520e+17
1.299801444043321297e+01 7.522750778494659840e+17
1.300426649163111215e+01 7.519613365242552320e+17
1.301051854282901132e+01 7.516475951990448640e+17
1.301677059402691228e+01 7.513338534400616960e+17
1.302302264522481146e+01 7.510201117465271040e+17
1.302927469642271063e+01 7.507063704213166080e+17
1.303552674762060981e+01 7.503926290961067520e+17
1.304177879881850899e+01 7.500788873379182080e+17
1.304803085001640994e+01 7.497651456435880960e+17
1.305428290121430912e+01 7.494514043183767040e+17
1.306053495241220830e+01 7.491376629931673600e+17
1.306678700361010748e+01 7.488239212357744640e+17
1.307303905480800843e+01 7.485101795406515200e+17
1.307929110600590761e+01 7.484436615255934720e+17
1.308554315720380679e+01 7.485890539506160640e+17
1.309179520840170596e+01 7.487344463756372480e+17
1.309804725959960514e+01 7.491397326526440960e+17
1.310429931079750610e+01 7.497684567751550720e+17
1.311055136199540527e+01 7.503971803994142720e+17
1.311680341319330445e+01 7.510259041925416960e+17
1.312305546439120363e+01 7.516546283152085760e+17
1.312930751558910458e+01 7.522833524533591040e+17
1.313555956678700376e+01 7.529120766895462400e+17
1.314181161798490294e+01 7.534961383043274240e+17
1.314806366918280212e+01 7.540117731760924160e+17
1.315431572038070129e+01 7.545016174442792960e+17
1.316056777157860225e+01 7.549914618061660160e+17
1.316681982277650143e+01 7.554813064232949760e+17
1.317307187397440060e+01 7.559711505516951040e+17
1.317932392517229978e+01 7.565525454740177920e+17
1.318557597637020073e+01 7.571465399098360320e+17
1.319182802756809991e+01 7.574135918598671360e+17
1.319808007876599909e+01 7.574464079122170880e+17
1.320433212996389827e+01 7.574792239360299520e+17
1.321058418116179745e+01 7.575120399118104320e+17
1.321683623235969840e+01 7.579578942876613120e+17
1.322308828355759758e+01 7.587656297911710720e+17
1.322934033475549676e+01 7.595733656892997120e+17
1.323559238595339593e+01 7.603811017138150400e+17
1.324184443715129689e+01 7.611888370220357120e+17
1.324809648834919606e+01 7.619965723894900480e+17
1.325434853954709524e+01 7.627132662850375680e+17
1.326060059074499442e+01 7.633497170723370240e+17
1.326685264194289360e+01 7.639861678461895680e+17
1.327310469314079455e+01 7.646226186909652480e+17
1.327935674433869373e+01 7.652590695734140160e+17
1.328560879553659291e+01 7.659249782469909760e+17
1.329186084673449209e+01 7.662504116113192960e+17
1.329811289793239304e+01 7.662508222616125440e+17
1.330436494913029222e+01 7.662512329823859200e+17
1.331061700032819139e+01 7.662516437452147200e+17
1.331686905152609057e+01 7.662520545650083840e+17
1.332312110272398975e+01 7.662524652164779520e+17
1.332937315392189070e+01 7.662528759360733440e+17
1.333562520511978988e+01 7.663298813283603200e+17
1.334187725631768906e+01 7.664752738697460480e+17
1.334812930751558824e+01 7.666206664111334400e+17
1.335438135871348919e+01 7.667660589525203200e+17
1.336063340991138837e+01 7.669114514939064320e+17
1.336688546110928755e+01 7.670568434692040960e+17
1.337313751230718673e+01 7.672022353773064960e+17
1.337938956350508590e+01 7.673476278063009280e+17
1.338564161470298686e+01 7.677110060871974400e+17
1.339189366590088603e+01 7.683250364303432960e+17
1.339814571709878521e+01 7.689881373949358080e+17
1.340439776829668439e+01 7.696512383592977920e+17
1.341064981949458534e+01 7.703143398604170240e+17
1.341690187069248452e+01 7.709774413073859840e+17
1.342315392189038370e+01 7.714177379776350720e+17
1.342940597308828288e+01 7.715449682082714880e+17
1.343565802428618206e+01 7.716072884986823680e+17
1.344191007548408301e+01 7.717262565153895680e+17
1.344816212668198219e+01 7.718670080330096640e+17
1.345441417787988136e+01 7.720077596749322240e+17
1.346066622907778054e+01 7.721485113057108480e+17
1.346691828027568150e+01 7.722156352116536320e+17
1.347317033147358067e+01 7.722156352116538880e+17
1.347942238267147985e+01 7.722156352116536320e+17
1.348567443386937903e+01 7.722156352116520960e+17
1.349192648506727821e+01 7.722156352116529920e+17
1.349817853626517916e+01 7.722156352116544000e+17
1.350443058746307834e+01 7.722156352116544000e+17
1.351068263866097752e+01 7.722156352116537600e+17
1.351693468985887669e+01 7.722156352116537600e+17
1.352318674105677765e+01 7.722156352116537600e+17
1.352943879225467683e+01 7.722156352116544000e+17
1.353569084345257600e+01 7.722156352116535040e+17
1.354194289465047518e+01 7.722156352116536320e+17
1.354819494584837436e+01 7.722156352116536320e+17
1.355444699704627531e+01 7.722156352116531200e+17
1.356069904824417449e+01 7.722156352116544000e+17
1.356695109944207367e+01 7.722156352116544000e+17
1.357320315063997285e+01 7.722156352116537600e+17
1.357945520183787380e+01 7.722156352116537600e+17
1.358570725303577298e+01 7.721402639393098240e+17
1.359195930423367216e+01 7.727128222708528640e+17
1.359821135543157133e+01 7.739530316269495040e+17
1.360446340662947051e+01 7.751932409307557120e+17
1.361071545782737147e+01 7.764334497079938560e+17
1.361696750902527064e+01 7.776736590546944000e+17
1.362321956022316982e+01 7.789965052821132800e+17
1.362947161142106900e+01 7.800228974839685120e+17
1.363572366261896995e+01 7.806997138873290240e+17
1.364197571381686913e+01 7.813765307748404480e+17
1.364822776501476831e+01 7.820533480896279040e+17
1.365447981621266749e+01 7.827301653387392000e+17
1.366073186741056844e+01 7.833245826392847360e+17
1.366698391860846762e+01 7.838415331141806080e+17
1.367323596980636680e+01 7.843584841003197440e+17
1.367948802100426597e+01 7.848754346495942400e+17
1.368574007220216515e+01 7.853286691027161600e+17
1.369199212340006611e+01 7.856793069794472960e+17
1.369824417459796528e+01 7.859898313776651520e+17
1.370449622579586446e+01 7.863003556320916480e+17
1.371074827699376364e+01 7.863711244282917120e+17
1.371700032819166459e+01 7.860280254784911360e+17
1.372325237938956377e+01 7.855608006215224320e+17
1.372950443058746295e+01 7.851438448040161280e+17
1.373575648178536213e+01 7.847268894644889600e+17
1.374200853298326130e+01 7.845012766047608320e+17
1.374826058418116226e+01 7.847447572471077120e+17
1.375451263537906144e+01 7.852617074644037120e+17
1.376076468657696061e+01 7.857786584970700800e+17
1.376701673777485979e+01 7.862956095384204800e+17
1.377326878897276075e+01 7.868125609310574080e+17
1.377952084017065992e+01 7.873295116703832320e+17
1.378577289136855910e+01 7.878464621459191040e+17
1.379202494256645828e+01 7.883634129488320000e+17
1.379827699376435746e+01 7.888803637672944640e+17
1.380452904496225841e+01 7.893973143650350080e+17
1.381078109616015759e+01 7.899142651597524480e+17
1.381703314735805677e+01 7.904312164966757120e+17
1.382328519855595594e+01 7.909481671230702080e+17
1.382953724975385690e+01 7.914651174555097600e+17
1.383578930095175608e+01 7.919820681715889920e+17
1.384204135214965525e+01 7.924990193145077760e+17
1.384829340334755443e+01 7.930898297107420160e+17
1.385454545454545361e+01 7.941000796881008640e+17
1.386079750574335456e+01 7.955635271058211840e+17
1.386704955694125374e+01 7.971394599817424640e+17
1.387330160813915292e+01 7.987153928541556480e+17
1.387955365933705210e+01 8.004188227126415360e+17
1.388580571053495305e+01 8.019209803218045440e+17
1.389205776173285223e+01 8.031061378920355840e+17
1.389830981293075141e+01 8.041820871833902080e+17
1.390456186412865058e+01 8.051216020142210560e+17
1.391081391532654976e+01 8.059649027178760960e+17
1.391706596652445072e+01 8.067425983111828480e+17
1.392331801772234989e+01 8.070271865345239040e+17
1.392957006892024907e+01 8.069374243982464000e+17
1.393582212011814825e+01 8.069545403310016000e+17
1.394207417131604920e+01 8.069716569011773440e+17
1.394832622251394838e+01 8.069887729711421440e+17
1.395457827371184756e+01 8.074977879104755200e+17
1.396083032490974674e+01 8.084913030480556800e+17
1.396708237610764591e+01 8.094848177197639680e+17
1.397333442730554687e+01 8.104783323584355840e+17
1.397958647850344605e+01 8.114718476007240960e+17
1.398583852970134522e+01 8.124968168334181120e+17
1.399209058089924440e+01 8.140559452940075520e+17
1.399834263209714535e+01 8.161134843892983040e+17
1.400459468329504453e+01 8.181987926256734720e+17
1.401084673449294371e+01 8.202763055875435520e+17
1.401709878569084289e+01 8.219107724067664640e+17
1.402335083688874207e+01 8.236490991292336640e+17
1.402960288808664302e+01 8.257840112489671680e+17
1.403585493928454220e+01 8.273339429485032960e+17
1.404210699048244138e+01 8.285229629028572160e+17
1.404835904168034055e+01 8.298243160793304320e+17
1.405461109287824151e+01 8.312932623664339200e+17
1.406086314407614069e+01 8.330767269267079680e+17
1.406711519527403986e+01 8.350072485008407040e+17
1.407336724647193904e+01 8.366233795493370880e+17
1.407961929766983822e+01 8.379390814875331840e+17
1.408587134886773917e+01 8.392841370073488640e+17
1.409212340006563835e+01 8.406434405991688960e+17
1.409837545126353753e+01 8.419472612273047040e+17
1.410462750246143671e+01 8.430261272267061760e+17
1.411087955365933766e+01 8.439344835518484480e+17
1.411713160485723684e+01 8.448428398769888000e+17
1.412338365605513602e+01 8.457511962021291520e+17
1.412963570725303519e+01 8.466595526094807040e+17
1.413588775845093437e+01 8.475679095580282880e+17
1.414213980964883532e+01 8.486525013186191360e+17
1.414839186084673450e+01 8.501710097183650560e+17
1.415464391204463368e+01 8.518813078314122240e+17
1.416089596324253286e+01 8.535491078609533440e+17
1.416714801444043381e+01 8.552037935300001280e+17
1.417340006563833299e+01 8.562060352198237440e+17
1.417965211683623217e+01 8.564245197071232000e+17
1.418590416803413135e+01 8.566638252110168320e+17
1.419215621923203052e+01 8.572972595876354560e+17
1.419840827042993148e+01 8.581419125688327680e+17
1.420466032162783065e+01 8.593331806669036800e+17
1.421091237282572983e+01 8.612907609694304000e+17
1.421716442402362901e+01 8.633030849210647040e+17
1.422341647522152996e+01 8.657701340129303040e+17
1.422966852641942914e+01 8.691291315950497280e+17
1.423592057761732832e+01 8.717908022691261440e+17
1.424217262881522750e+01 8.746891805277722880e+17
1.424842468001312668e+01 8.780524443493672960e+17
1.425467673121102763e+01 8.814148008019363840e+17
1.426092878240892681e+01 8.843407858143912960e+17
1.426718083360682598e+01 8.870308839721200640e+17
1.427343288480472516e+01 8.901533621526586880e+17
1.427968493600262612e+01 8.929323636055677440e+17
1.428593698720052529e+01 8.959204989630063360e+17
1.429218903839842447e+01 8.994101726801477120e+17
1.429844108959632365e+01 9.023549105936084480e+17
1.430469314079422283e+01 9.052352133033431040e+17
1.431094519199212378e+01 9.081563274706954240e+17
1.431719724319002296e+01 9.111033454441172480e+17
1.432344929438792214e+01 9.140845101222113280e+17
1.432970134558582131e+01 9.168404439185652480e+17
1.433595339678372227e+01 9.204470273194705920e+17
1.434220544798162145e+01 9.233306675946833920e+17
1.434845749917952062e+01 9.261499407186106880e+17
1.435470955037741980e+01 9.292872330390677760e+17
1.436096160157531898e+01 9.322499744952326400e+17
1.436721365277321993e+01 9.352235646795274240e+17
1.437346570397111911e+01 9.389396225615569920e+17
1.437971775516901829e+01 9.439878838738887680e+17
1.438596980636691747e+01 9.499230082776025600e+17
1.439222185756481842e+01 9.560832400444776960e+17
1.439847390876271760e+01 9.620663839567390720e+17
1.440472595996061678e+01 9.684991720015224320e+17
1.441097801115851595e+01 9.751226042010406400e+17
1.441723006235641513e+01 9.815631235627334400e+17
1.442348211355431609e+01 9.875703139928373760e+17
1.442973416475221526e+01 9.937455176453806080e+17
1.443598621595011444e+01 1.000368950129793792e+18
1.444223826714801362e+01 1.006992382724649472e+18
1.444849031834591457e+01 1.013166332484803840e+18
1.445474236954381375e+01 1.020918679918265344e+18
1.446099442074171293e+01 1.031810352372175616e+18
1.446724647193961211e+01 1.043193753514623488e+18
1.447349852313751128e+01 1.054751058920627200e+18
1.447975057433541224e+01 1.066773824459894784e+18
1.448600262553331142e+01 1.078244380999423488e+18
1.449225467673121059e+01 1.090622956532970496e+18
1.449850672792910977e+01 1.103190286076556032e+18
1.450475877912701073e+01 1.116530401007367680e+18
1.451101083032490990e+01 1.129710210172468480e+18
1.451726288152280908e+01 1.142517419502560640e+18
1.452351493272070826e+01 1.156619556985187328e+18
1.452976698391860744e+01 1.169980455719211776e+18
1.453601903511650839e+01 1.182792344147730944e+18
1.454227108631440757e+01 1.197944796309922560e+18
1.454852313751230675e+01 1.215140605397446656e+18
1.455477518871020592e+01 1.230941552865370112e+18
1.456102723990810688e+01 1.246193437969288192e+18
1.456727929110600606e+01 1.257679485394596608e+18
1.457353134230390523e+01 1.264335336402893568e+18
1.457978339350180441e+01 1.269670500502780672e+18
1.458603544469970359e+01 1.274735308698987520e+18
1.459228749589760454e+01 1.279681158512413952e+18
1.459853954709550372e+01 1.284497406394211328e+18
1.460479159829340290e+01 1.288228666976506112e+18
1.461104364949130208e+01 1.292044956547781120e+18
1.461729570068920303e+01 1.296278413704791808e+18
1.462354775188710221e+01 1.300004064073302528e+18
1.462979980308500139e+01 1.303733863104601600e+18
1.463605185428290056e+01 1.307987361073491968e+18
1.464230390548079974e+01 1.311859224493696768e+18
1.464855595667870070e+01 1.315179309100679936e+18
1.465480800787659987e+01 1.318332451502075392e+18
1.466106005907449905e+01 1.321336879420888576e+18
1.466731211027239823e+01 1.322656331163847168e+18
1.467356416147029918e+01 1.323600784448425984e+18
1.467981621266819836e+01 1.325456135475883776e+18
1.468606826386609754e+01 1.327341603475813120e+18
1.469232031506399672e+01 1.328636675804584704e+18
1.469857236626189589e+01 1.328789481727904768e+18
1.470482441745979685e+01 1.329530929843381248e+18
1.471107646865769603e+01 1.330272378477756928e+18
