,EKSPLA diode,Faraday,4-frame 56A,4-frame 56B,Return Rogowski ROGA,Return Rogowski ROGB,,
-558.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,0.019
-557.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-556.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.044
-555.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.044
-554.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,0,0.019
-553.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-552.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-551.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-550.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,0.019
-549.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-548.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-547.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-546.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,0.019
-545.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-544.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-543.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.044
-542.8,0,-0.053,-0.25,-0.25,-0.094,-0.047,-0.016,-0.044
-541.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.044
-540.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.044
-539.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-538.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,0.019
-537.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-536.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-535.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-534.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,0,0.019
-533.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.044
-532.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.012
-531.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-530.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,0.019
-529.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-528.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.044
-527.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-526.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,0.019
-525.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-524.8,0,-0.053,-0.25,-0.25,-0.094,-0.047,-0.016,-0.012
-523.8,0,-0.053,-0.25,-0.25,-0.094,-0.047,-0.016,-0.012
-522.8,0,-0.053,-0.25,-0.25,-0.094,-0.047,-0.016,-0.012
-521.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.012
-520.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.012
-519.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.012
-518.8,0,-0.053,-0.25,-0.25,-0.094,-0.047,-0.016,-0.012
-517.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.012
-516.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-515.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-514.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-513.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-512.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-511.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-510.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,0.019
-509.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-508.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-507.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-506.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,0.019
-505.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-504.8,0,-0.1,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-503.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-502.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-501.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-500.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,0.019
-499.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-498.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-497.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-496.8,0,-0.1,-0.25,-0.062,-0.094,-0.047,-0.016,0.019
-495.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.044
-494.8,0,-0.053,-0.25,-0.25,-0.094,-0.047,-0.016,-0.012
-493.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.044
-492.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-491.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-490.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,0.019
-489.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-488.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-487.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-486.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,0.019
-485.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-484.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-483.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-482.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,0.019
-481.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-480.8,0,-0.1,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-479.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-478.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,0.019
-477.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-476.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.044
-475.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-474.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,0,0.019
-473.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-472.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-471.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-470.8,0,-0.053,-0.25,-0.25,-0.094,-0.047,0,0.019
-469.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-468.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-467.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-466.8,0,-0.053,-0.25,-0.25,-0.094,-0.047,-0.016,0.019
-465.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.044
-464.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-463.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-462.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-461.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-460.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,0.019
-459.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-458.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,0.019
-457.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-456.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-455.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.044
-454.8,0,-0.053,-0.25,-0.25,-0.047,-0.094,0,0.019
-453.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-452.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-451.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-450.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,0.019
-449.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-448.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-447.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-446.8,0,-0.053,-0.25,-0.062,-0.047,-0.094,0,0.019
-445.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-444.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-443.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-442.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,0.019
-441.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-440.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-439.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-438.8,0,-0.053,-0.25,-0.062,-0.047,-0.047,-0.016,-0.012
-437.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-436.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,0.019
-435.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-434.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-433.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-432.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-431.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-430.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,0.019
-429.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-428.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-427.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-426.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,0,-0.012
-425.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-424.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-423.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-422.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-421.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-420.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-419.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-418.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-417.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-416.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-415.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-414.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-413.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-412.8,0,-0.053,-0.25,-0.25,-0.094,-0.047,-0.016,-0.012
-411.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.044
-410.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,0.019
-409.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-408.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-407.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-406.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,0.019
-405.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-404.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-403.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-402.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-401.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-400.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-399.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.044
-398.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,0.019
-397.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-396.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-395.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-394.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,0.019
-393.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-392.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-391.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-390.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-389.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-388.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-387.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-386.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,0,0.019
-385.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-384.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.044
-383.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-382.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,0.019
-381.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-380.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-379.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-378.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.012
-377.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-376.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-375.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-374.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-373.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-372.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,0.019
-371.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-370.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,0.019
-369.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-368.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-367.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-366.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,0.019
-365.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-364.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-363.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-362.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-361.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-360.8,0,-0.053,-0.25,-0.25,-0.094,-0.047,-0.016,-0.012
-359.8,0,-0.053,-0.25,-0.25,-0.094,-0.047,-0.016,-0.012
-358.8,0,-0.053,-0.25,-0.25,-0.094,-0.047,0,-0.012
-357.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-356.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-355.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-354.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-353.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-352.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-351.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-350.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-349.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-348.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.012
-347.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-346.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-345.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-344.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-343.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-342.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.044
-341.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-340.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-339.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-338.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,0.019
-337.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-336.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-335.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-334.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-333.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-332.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-331.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-330.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-329.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,0,-0.012
-328.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,0,-0.012
-327.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,0,-0.012
-326.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,0,0.019
-325.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-324.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-323.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-322.8,0,-0.053,-0.25,-0.25,-0.094,-0.047,0,-0.012
-321.8,0,-0.053,-0.25,-0.25,-0.094,-0.047,-0.016,-0.012
-320.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.012
-319.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-318.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-317.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-316.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-315.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-314.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-313.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-312.8,0,-0.1,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-311.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-310.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-309.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-308.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-307.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-306.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,0.019
-305.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-304.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-303.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-302.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,0.019
-301.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.044
-300.8,0,-0.1,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-299.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-298.8,0,-0.053,-0.25,-0.25,-0.094,-0.047,-0.016,-0.012
-297.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-296.8,0,-0.1,-0.25,-0.25,-0.094,-0.047,-0.016,-0.012
-295.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-294.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,0,-0.012
-293.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-292.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-291.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-290.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,0,0.019
-289.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,0,-0.012
-288.8,0,-0.1,-0.25,-0.062,-0.094,-0.047,0,-0.012
-287.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,0,-0.012
-286.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,0,-0.012
-285.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,0,-0.012
-284.8,0,-0.053,-0.25,-0.25,-0.094,-0.047,0,-0.012
-283.8,0,-0.053,-0.25,-0.25,-0.094,-0.047,-0.016,-0.012
-282.8,0,-0.053,-0.25,-0.25,-0.094,-0.047,-0.016,0.019
-281.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-280.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-279.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-278.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-277.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-276.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-275.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-274.8,0,-0.1,-0.25,-0.062,-0.094,-0.094,0,0.019
-273.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-272.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-271.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-270.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,0.019
-269.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-268.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.012
-267.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.012
-266.8,0,-0.1,-0.25,-0.062,-0.094,-0.047,-0.016,0.019
-265.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.044
-264.8,0,-0.053,-0.25,-0.25,-0.094,-0.047,-0.016,-0.012
-263.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.044
-262.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.044
-261.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-260.8,0,-0.053,-0.25,-0.062,-0.047,-0.094,-0.016,-0.012
-259.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-258.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,0,-0.012
-257.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-256.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-255.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
-254.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,0.019
-253.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-252.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-251.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-250.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-249.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-248.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-247.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-246.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,0.019
-245.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-244.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-243.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-242.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-241.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-240.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,0.019
-239.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-238.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.012
-237.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-236.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,0.019
-235.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.044
-234.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,0.019
-233.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-232.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-231.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-230.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,0,0.019
-229.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.012
-228.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,-0.012
-227.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.012
-226.8,0,-0.053,-0.25,-0.062,-0.094,-0.047,-0.016,0.019
-225.8,0,-0.053,-0.25,-0.062,-0.094,-0.094,-0.016,-0.044
-224.8,0,-0.053,-0.25,-0.25,-0.094,-0.047,-0.016,-0.012
-223.8,0,-0.053,-0.25,-0.25,-0.094,-0.094,-0.016,-0.012
